ability_id,version_identifier,flavor_text
226,sword-shield,Turns the ground into Electric Terrain when the Pokémon enters a battle.
226,ultra-sun-ultra-moon,Turns the ground into Electric Terrain when the Pokémon enters a battle.
227,lets-go-pikachu-lets-go-eevee,Turns the ground into Psychic Terrain when the Pokémon enters a battle.
227,scarlet-violet,Turns the ground into Psychic Terrain when the Pokémon enters a battle.
227,sun-moon,Turns the ground into Psychic Terrain when the Pokémon enters a battle.
227,sword-shield,Turns the ground into Psychic Terrain when the Pokémon enters a battle.
227,ultra-sun-ultra-moon,Turns the ground into Psychic Terrain when the Pokémon enters a battle.
228,lets-go-pikachu-lets-go-eevee,Turns the ground into Misty Terrain when the Pokémon enters a battle.
228,scarlet-violet,Turns the ground into Misty Terrain when the Pokémon enters a battle.
228,sun-moon,Turns the ground into Misty Terrain when the Pokémon enters a battle.
228,sword-shield,Turns the ground into Misty Terrain when the Pokémon enters a battle.
228,ultra-sun-ultra-moon,Turns the ground into Misty Terrain when the Pokémon enters a battle.
229,lets-go-pikachu-lets-go-eevee,Turns the ground into Grassy Terrain when the Pokémon enters a battle.
229,scarlet-violet,Turns the ground into Grassy Terrain when the Pokémon enters a battle.
229,sun-moon,Turns the ground into Grassy Terrain when the Pokémon enters a battle.
229,sword-shield,Turns the ground into Grassy Terrain when the Pokémon enters a battle.
229,ultra-sun-ultra-moon,Turns the ground into Grassy Terrain when the Pokémon enters a battle.
230,lets-go-pikachu-lets-go-eevee,Prevents other Pokémon’s moves or Abilities from lowering the Pokémon’s stats.
230,sun-moon,Prevents other Pokémon’s moves or Abilities from lowering the Pokémon’s stats.
230,sword-shield,Prevents other Pokémon’s moves or Abilities from lowering the Pokémon’s stats.
230,ultra-sun-ultra-moon,Prevents other Pokémon’s moves or Abilities from lowering the Pokémon’s stats.
231,lets-go-pikachu-lets-go-eevee,Reduces the amount of damage the Pokémon takes while its HP is full.
231,sun-moon,Reduces the amount of damage the Pokémon takes while its HP is full.
231,sword-shield,Reduces the amount of damage the Pokémon takes while its HP is full.
231,ultra-sun-ultra-moon,Reduces the amount of damage the Pokémon takes while its HP is full.
232,lets-go-pikachu-lets-go-eevee,Reduces the power of supereffective attacks taken.
232,sun-moon,Reduces the power of supereffective attacks taken.
232,sword-shield,Reduces the power of supereffective attacks taken.
232,ultra-sun-ultra-moon,Reduces the power of supereffective attacks taken.
233,lets-go-pikachu-lets-go-eevee,Powers up moves that are super effective.
233,sword-shield,Powers up moves that are super effective.
233,ultra-sun-ultra-moon,Powers up moves that are super effective.
234,scarlet-violet,Boosts the Pokémon’s Attack stat the first time the Pokémon enters a battle.
234,sword-shield,Boosts the Pokémon’s Attack stat when the Pokémon enters a battle.
235,scarlet-violet,Boosts the Pokémon’s Defense stat the first time the Pokémon enters a battle.
235,sword-shield,Boosts the Pokémon’s Defense stat when the Pokémon enters a battle.
236,scarlet-violet,Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.
236,sword-shield,Changes the Pokémon’s type to the type of the move it’s about to use.
237,sword-shield,"If the Pokémon is not holding an item, it will fetch the Poké Ball from the first failed throw of the battle."
238,sword-shield,"When the Pokémon is hit by an attack, it scatters cotton fluff around and lowers the Speed stat of all Pokémon except itself."
239,scarlet-violet,Ignores the effects of opposing Pokémon's Abilities and moves that draw in moves.
239,sword-shield,Ignores the effects of opposing Pokémon’s Abilities and moves that draw in moves.
240,scarlet-violet,Bounces back only the stat-lowering effects that the Pokémon receives.
240,sword-shield,Bounces back only the stat-lowering effects that the Pokémon receives.
241,sword-shield,"When the Pokémon uses Surf or Dive, it will come back with prey. When it takes damage, it will spit out the prey to attack."
242,sword-shield,Ignores the effects of opposing Pokémon’s Abilities and moves that draw in moves.
242,the-indigo-disk,Ignores the effects of opposing Pokémon's Abilities and moves that draw in moves.
243,scarlet-violet,Boosts the Speed stat drastically when the Pokémon is hit by a Fire- or Water-type move.
243,sword-shield,Boosts the Pokémon’s Speed stat drastically if hit by a Fire- or Water-type move.
244,scarlet-violet,Boosts the power of sound-based moves. The Pokémon also takes half the damage from these kinds of moves.
244,sword-shield,Boosts the power of sound-based moves. The Pokémon also takes half the damage from these kinds of moves.
245,scarlet-violet,The Pokémon creates a sandstorm when it's hit by an attack.
245,sword-shield,The Pokémon creates a sandstorm when it’s hit by an attack.
246,scarlet-violet,"The Pokémon is protected by ice scales, which halve the damage taken from special moves."
246,sword-shield,"The Pokémon is protected by ice scales, which halve the damage taken from special moves."
247,scarlet-violet,Ripens Berries and doubles their effect.
247,sword-shield,Ripens Berries and doubles their effect.
248,scarlet-violet,"The Pokémon's ice head can take a physical attack as a substitute, but the attack also changes the Pokémon's appearance. The ice will be restored when it snows."
248,sword-shield,"The Pokémon’s ice head can take a physical attack as a substitute, but the attack also changes the Pokémon’s appearance. The ice will be restored when it hails."
249,scarlet-violet,Just being next to the Pokémon powers up moves.
249,sword-shield,Just being next to the Pokémon powers up moves.
250,sword-shield,Changes the Pokémon’s type depending on the terrain.
251,sword-shield,"When the Pokémon enters a battle, the effects of Light Screen, Reflect, and Aurora Veil are nullified for both opposing and ally Pokémon."
252,scarlet-violet,Powers up the Steel-type moves of the Pokémon and its allies.
252,sword-shield,Powers up ally Pokémon’s Steel-type moves.
253,sword-shield,"When hit by a move that makes direct contact, the Pokémon and the attacker will faint after three turns unless they switch out of battle."
254,sword-shield,The Pokémon exchanges Abilities with a Pokémon that hits it with a move that makes direct contact.
255,sword-shield,Boosts the Pokémon’s Attack stat but only allows the use of the first selected move.
256,sword-shield,"If the Pokémon with Neutralizing Gas is in the battle, the effects of all Pokémon’s Abilities will be nullified or will not be triggered."
256,the-teal-mask,"While the Pokémon is in the battle, the effects of all other Pokémon's Abilities will be nullified or will not be triggered."
257,sword-shield,Protects the Pokémon and its ally Pokémon from being poisoned.
258,sword-shield,"The Pokémon changes its form, alternating between its Full Belly Mode and Hangry Mode after the end of each turn."
258,the-teal-mask,"The Pokémon changes its form, alternating between its Full Belly Mode and Hangry Mode after the end of every turn."
259,scarlet-violet,Enables the Pokémon to move first occasionally.
259,sword-shield,Enables the Pokémon to move first occasionally.
260,sword-shield,"If the Pokémon uses moves that make direct contact, it can attack the target even if the target protects itself."
260,the-indigo-disk,"If the Pokémon uses moves that make direct contact, it can attack the target even if the target protects itself."
261,scarlet-violet,"When the Pokémon enters a battle, it scatters medicine from its shell, which removes all stat changes from allies."
261,sword-shield,"When the Pokémon enters a battle, it scatters medicine from its shell, which removes all stat changes from allies."
262,scarlet-violet,Powers up Electric-type moves.
262,sword-shield,Powers up Electric-type moves.
263,scarlet-violet,Powers up Dragon-type moves.
263,sword-shield,Powers up Dragon-type moves.
264,scarlet-violet,"When the Pokémon knocks out a target, it utters a chilling neigh, which boosts its Attack stat."
264,sword-shield,"When the Pokémon knocks out a target, it utters a chilling neigh, which boosts its Attack stat."
265,scarlet-violet,"When the Pokémon knocks out a target, it utters a terrifying neigh, which boosts its Sp. Atk stat."
265,sword-shield,"When the Pokémon knocks out a target, it utters a terrifying neigh, which boosts its Sp. Atk stat."
266,scarlet-violet,This Ability combines the effects of both Calyrex's Unnerve Ability and Glastrier's Chilling Neigh Ability.
266,sword-shield,This Ability combines the effects of both Calyrex’s Unnerve Ability and Glastrier’s Chilling Neigh Ability.
267,scarlet-violet,This Ability combines the effects of both Calyrex's Unnerve Ability and Spectrier's Grim Neigh Ability.
267,sword-shield,This Ability combines the effects of both Calyrex’s Unnerve Ability and Spectrier’s Grim Neigh Ability.
268,scarlet-violet,Contact with the Pokémon changes the attacker's Ability to Lingering Aroma.
269,scarlet-violet,Turns the ground into Grassy Terrain when the Pokémon is hit by an attack.
270,scarlet-violet,Boosts the Attack stat when the Pokémon is hit by a Fire-type move. The Pokémon also cannot be burned.
271,scarlet-violet,"When an attack causes its HP to drop to half or less, the Pokémon gets angry. This lowers its Defense and Sp. Def stats but boosts its Attack, Sp. Atk, and Speed stats."
272,scarlet-violet,The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.
273,scarlet-violet,"The Pokémon takes no damage when hit by Fire-type moves. Instead, its Defense stat is sharply boosted."
274,scarlet-violet,Boosts the Pokémon's Attack stat if Tailwind takes effect or if the Pokémon is hit by a wind move. The Pokémon also takes no damage from wind moves.
275,scarlet-violet,Boosts the Pokémon’s Attack stat if intimidated. Moves and items that would force the Pokémon to switch out also fail to work.
276,scarlet-violet,Powers up Rock-type moves.
277,scarlet-violet,"The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses."
278,scarlet-violet,The Pokémon transforms into its Hero Form when it switches out.
279,scarlet-violet,"When the Pokémon enters a battle, it goes inside the mouth of an ally Dondozo if one is on the field. The Pokémon then issues commands from there."
280,scarlet-violet,"The Pokémon becomes charged when it takes damage, boosting the power of the next Electric-type move the Pokémon uses."
281,scarlet-violet,Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.
282,scarlet-violet,Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.
283,scarlet-violet,"A body of pure, solid gold gives the Pokémon full immunity to other Pokémon's status moves."
284,scarlet-violet,The power of the Pokémon's ruinous vessel lowers the Sp. Atk stats of all Pokémon except itself.
285,scarlet-violet,The power of the Pokémon's ruinous sword lowers the Defense stats of all Pokémon except itself.
286,scarlet-violet,The power of the Pokémon's ruinous wooden tablets lowers the Attack stats of all Pokémon except itself.
287,scarlet-violet,The power of the Pokémon's ruinous beads lowers the Sp. Def stats of all Pokémon except itself.
288,scarlet-violet,Turns the sunlight harsh when the Pokémon enters a battle. The ancient pulse thrumming through the Pokémon also boosts its Attack stat in harsh sunlight.
289,scarlet-violet,Turns the ground into Electric Terrain when the Pokémon enters a battle. The futuristic engine within the Pokémon also boosts its Sp. Atk stat on Electric Terrain.
290,scarlet-violet,"If an opponent's stat is boosted, the Pokémon seizes the opportunity to boost the same stat for itself."
291,scarlet-violet,"When the Pokémon eats a Berry, it will regurgitate that Berry at the end of the next turn and eat it one more time."
